Event_Type,Counter,Response_Time
Normal,1,2.0780563354492188
Normal,2,2.084016799926758
Normal,3,2.228975296020508
Normal,4,2.1524429321289062
Normal,5,2.1631717681884766
Normal,6,2.1305084228515625
Normal,7,2.2788047790527344
Normal,8,2.1517276763916016
Normal,9,2.2840499877929688
Normal,1,2.2125244140625
Normal,2,2.0987987518310547
Normal,3,2.05230712890625
Normal,4,2.0716190338134766
Normal,5,2.157926559448242
Normal,6,2.151966094970703
Normal,7,2.056121826171875
Normal,8,2.027750015258789
Normal,9,2.1085739135742188
Normal,1,2.094745635986328
Normal,2,2.09808349609375
Normal,3,2.054452896118164
Normal,4,2.136707305908203
Normal,5,2.1791458129882812
Normal,6,2.081155776977539
Normal,7,2.099752426147461
Normal,8,2.112150192260742
Hint,9,4.242420196533203
Hint,10,2.0751953125
Normal,1,2.1085739135742188
Normal,2,2.2559165954589844
Normal,3,2.157449722290039
Normal,4,2.0751953125
Normal,5,2.012968063354492
Normal,6,2.300739288330078
Normal,7,2.051115036010742
Normal,8,2.262115478515625
Normal,9,2.1326541900634766
Normal,1,2.0797252655029297
Normal,2,2.0723342895507812
Normal,3,2.0711421966552734
Normal,4,2.0923614501953125
Normal,5,2.026796340942383
Normal,6,2.029895782470703
Normal,7,2.1147727966308594
Normal,8,2.0563602447509766
Normal,9,2.026796340942383
Normal,1,2.088308334350586
Normal,2,2.1011829376220703
Normal,3,2.084016799926758
Normal,4,2.0792484283447266
Normal,5,2.0503997802734375
Normal,6,2.0546913146972656
Normal,7,2.096414566040039
Normal,8,2.073049545288086
Normal,9,2.1982192993164062
Normal,1,2.0868778228759766
Normal,2,2.0542144775390625
Normal,3,2.0418167114257812
Normal,4,2.042055130004883
Normal,5,2.0377635955810547
Normal,6,2.2847652435302734
Normal,7,2.1924972534179688
Normal,8,2.1026134490966797
Normal,1,2.151012420654297
Normal,2,2.0644664764404297
Normal,3,2.0084381103515625
Normal,4,2.077817916870117
Normal,5,2.074003219604492
Normal,6,1.9834041595458984
Normal,7,3.9162635803222656
Normal,8,3.3576488494873047
Normal,9,2.0868778228759766
Normal,1,2.1600723266601562
Normal,2,5.779504776000977
Normal,3,2.1033287048339844
Normal,4,2.293825149536133
Normal,5,5.634069442749023
Normal,6,2.060413360595703
Normal,7,2.1202564239501953
Normal,8,2.147674560546875
Normal,1,2.175569534301758
Normal,2,2.1169185638427734
Normal,3,2.1359920501708984
Normal,4,2.108335494995117
Normal,5,2.093791961669922
Normal,6,2.089977264404297
Normal,7,2.065420150756836
Normal,8,2.180337905883789
Normal,9,2.142667770385742
Normal,1,2.059459686279297
Normal,2,2.025127410888672
Normal,3,2.1228790283203125
Normal,4,2.0766258239746094
Normal,5,2.041339874267578
Normal,6,2.125978469848633
Normal,7,2.2411346435546875
Normal,8,2.048969268798828
Normal,9,2.187967300415039
Normal,1,2.194643020629883
Normal,2,2.0983219146728516
Normal,3,2.162933349609375
Normal,4,2.1185874938964844
Normal,5,2.0041465759277344
Normal,6,2.0694732666015625
Normal,7,2.0291805267333984
Normal,8,2.100229263305664
Normal,1,2.133607864379883
Normal,2,2.0236968994140625
Normal,3,2.042531967163086
Normal,4,2.145051956176758
Normal,5,2.025604248046875
Normal,6,2.0580291748046875
Normal,7,2.1386146545410156
Normal,8,2.0623207092285156
Hint,9,2.049684524536133
Hint,10,1.996755599975586
Normal,1,2.1784305572509766
Normal,2,2.0956993103027344
Normal,3,2.0558834075927734
Normal,4,2.1715164184570312
Normal,5,2.045154571533203
Normal,6,2.11334228515625
Normal,7,2.035856246948242
Normal,8,2.057790756225586
Normal,9,2.2161006927490234
Normal,1,2.0775794982910156
Normal,2,2.1500587463378906
Normal,3,2.096891403198242
Normal,4,2.048492431640625
Normal,5,2.047300338745117
Normal,6,2.1011829376220703
Normal,7,2.071857452392578
Normal,8,2.0275115966796875
Normal,9,2.051115036010742
Normal,1,2.0737648010253906
Normal,2,2.0651817321777344
Normal,3,2.106904983520508
Normal,4,2.0856857299804688
Normal,5,2.0742416381835938
Normal,6,2.0999908447265625
Normal,7,2.0456314086914062
Normal,8,2.111196517944336
Normal,1,2.084970474243164
Normal,2,2.0601749420166016
Normal,3,2.0339488983154297
Normal,4,2.048492431640625
Normal,5,2.0225048065185547
Normal,6,2.074003219604492
Normal,7,2.131938934326172
Normal,8,2.019166946411133
Normal,9,2.1152496337890625
Normal,1,2.1429061889648438
Normal,2,2.0492076873779297
Normal,3,2.1381378173828125
Normal,4,2.228975296020508
Normal,5,2.026081085205078
Normal,6,2.000570297241211
Normal,7,2.022266387939453
Normal,8,2.0532608032226562
Normal,9,2.09808349609375
Normal,1,2.1948814392089844
Normal,2,2.2118091583251953
Normal,3,2.149343490600586
Normal,4,2.1064281463623047
Normal,5,2.079486846923828
Normal,6,2.1250247955322266
Normal,7,3.7958621978759766
Normal,8,2.119779586791992
Normal,1,2.1524429321289062
Normal,2,2.1440982818603516
Normal,3,2.1202564239501953
Normal,4,2.216815948486328
Normal,5,2.1033287048339844
Normal,6,2.083301544189453
Normal,7,2.0782947540283203
Normal,8,2.0728111267089844
Normal,1,2.0818710327148438
Normal,2,2.025127410888672
Normal,3,2.170562744140625
Normal,4,2.0999908447265625
Normal,5,2.185344696044922
Normal,6,2.1212100982666016
Normal,7,2.088785171508789
Normal,8,2.064943313598633
Normal,9,2.0494461059570312
