Event_Type,Keys_Migrated,Key_Size,Migration_Time
Handover,11,10240,79.1018009185791
Handover,11,10240,77.99315452575684
Handover,11,10240,81.82883262634277
Handover,11,10240,83.11605453491211
Handover,11,10240,81.16507530212402
Handover,11,10240,82.92841911315918
Handover,11,10240,81.99906349182129
Handover,11,10240,82.37075805664062
Handover,11,10240,82.7937126159668
Handover,11,10240,78.08423042297363
Handover,11,10240,82.73077011108398
Handover,11,10240,80.65986633300781
Handover,11,10240,79.46395874023438
Handover,11,10240,82.90433883666992
Handover,11,10240,79.64420318603516
Handover,11,10240,81.35104179382324
Handover,11,10240,84.0597152709961
Handover,11,10240,81.13336563110352
Handover,11,10240,81.25710487365723
Handover,11,10240,80.47938346862793
Handover,11,10240,83.8475227355957
